row_id,analysis_id,analysis_name,cancer_id,cancer_name,phecode,phecode_sort,disease_name,system,system_display,disease_system,disease_system_display,system_color,sex,count,beta,se,effect_ratio,hr_original,hr_plot,ci_lower,ci_upper,p_value,q_value,significant,positive_significant,direction,model_type,effect_measure,events_group_one,person_years_group_one,incidence_rate_group_one,events_group_two,person_years_group_two,incidence_rate_group_two,group_one_label,group_two_label,incidence_rate_cancer,incidence_rate_matched_unexposed,comparison_label
50,analysis,MDD diagnosis,analysis,MDD diagnosis,735.2,735.2,Acquired toe deformities,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,811.0,0.3119044396283229,0.0382306730162275,1.3660241490167622,1.3660241490167622,1.3660241490167622,1.2674060361453214,1.472315834452133,3.392478972186665e-16,7.337221963101393e-16,True,True,elevated,,Hazard ratio,811.0,454.89,1.78,5749.0,4414.08,1.3,Exposed group,Unexposed group,1.78,1.3,Unexposed group
69,analysis,MDD diagnosis,analysis,MDD diagnosis,722.9,722.9,Other and unspecified disc disorder,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,263.0,0.5150750871379804,0.0683420499869711,1.673764175240814,1.673764175240814,1.673764175240814,1.4639301009748433,1.9136750535111127,4.8192920402374117e-14,9.536045951959132e-14,True,True,elevated,,Hazard ratio,263.0,451.74,0.58,1496.0,4358.41,0.34,Exposed group,Unexposed group,0.58,0.34,Unexposed group
85,analysis,MDD diagnosis,analysis,MDD diagnosis,740.9,740.9,Osteoarthrosis NOS,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,1006.0,0.2539969420903617,0.0342551574554225,1.289167862102946,1.289167862102946,1.289167862102946,1.205454691939447,1.378694518999445,1.2176018298244397e-13,2.3591035452848523e-13,True,True,elevated,,Hazard ratio,1006.0,438.82,2.29,7449.0,4148.4,1.8,Exposed group,Unexposed group,2.29,1.8,Unexposed group
9,analysis,MDD diagnosis,analysis,MDD diagnosis,726.1,726.1,Enthesopathy,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,1636.0,0.1963264156217354,0.0267655274195943,1.216924063536273,1.216924063536273,1.216924063536273,1.1547293434979888,1.2824686449272817,2.216428233052519e-13,4.2500582613172014e-13,True,True,elevated,,Hazard ratio,1636.0,427.53,3.83,12844.0,4031.83,3.19,Exposed group,Unexposed group,3.83,3.19,Unexposed group
139,analysis,MDD diagnosis,analysis,MDD diagnosis,742.9,742.9,Other derangement of joint,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,337.0,0.4313831857948942,0.0598474003935967,1.5393853075390027,1.5393853075390027,1.5393853075390027,1.3690023748298148,1.7309737138779882,5.675787581660274e-13,1.0556964901888108e-12,True,True,elevated,,Hazard ratio,337.0,462.09,0.73,2078.0,4508.99,0.46,Exposed group,Unexposed group,0.73,0.46,Unexposed group
108,analysis,MDD diagnosis,analysis,MDD diagnosis,716.9,716.9,Arthropathy NOS,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,1179.0,0.216426704157796,0.0314765667104906,1.2416320755498647,1.2416320755498647,1.2416320755498647,1.1673458101034482,1.3206456884422675,6.1641191868682866e-12,1.1351744245123775e-11,True,True,elevated,,Hazard ratio,1179.0,449.67,2.62,9349.0,4325.8,2.16,Exposed group,Unexposed group,2.62,2.16,Unexposed group
65,analysis,MDD diagnosis,analysis,MDD diagnosis,740.1,740.1,Osteoarthritis; localized,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,3958.0,0.1063711915416061,0.0171321304238811,1.1122346519875068,1.1122346519875068,1.1122346519875068,1.0755070404451743,1.1502164788895508,5.336653159717361e-10,8.942499889256121e-10,True,True,elevated,,Hazard ratio,3958.0,421.08,9.4,34357.0,3983.29,8.63,Exposed group,Unexposed group,9.4,8.63,Unexposed group
13,analysis,MDD diagnosis,analysis,MDD diagnosis,726.3,726.3,Bursitis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,390.0,0.2817623112596835,0.0551153483131222,1.3254636347604887,1.3254636347604887,1.3254636347604887,1.1897417045528218,1.4766682888810894,3.183786436839852e-07,4.853969485673873e-07,True,True,elevated,,Hazard ratio,390.0,433.87,0.9,2822.0,4084.91,0.69,Exposed group,Unexposed group,0.9,0.69,Unexposed group
156,analysis,MDD diagnosis,analysis,MDD diagnosis,735.3,735.3,Hallux valgus (Bunion),musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,776.0,0.1891632572380688,0.0387353689957764,1.2082381900120671,1.2082381900120671,1.2082381900120671,1.1199028427575846,1.3035412252450498,1.0423167246945438e-06,1.5146164905717589e-06,True,True,elevated,,Hazard ratio,776.0,454.74,1.71,6125.0,4409.19,1.39,Exposed group,Unexposed group,1.71,1.39,Unexposed group
117,analysis,MDD diagnosis,analysis,MDD diagnosis,727.1,727.1,Synovitis and tenosynovitis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,947.0,0.1639874106630063,0.0350461698115482,1.1781994822490267,1.1781994822490267,1.1781994822490267,1.0999854119275851,1.2619749361396624,2.880215455635803e-06,4.120923651909687e-06,True,True,elevated,,Hazard ratio,947.0,430.85,2.2,7536.0,4057.12,1.86,Exposed group,Unexposed group,2.2,1.86,Unexposed group
87,analysis,MDD diagnosis,analysis,MDD diagnosis,716.2,716.2,Unspecified monoarthritis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,315.0,0.2169090579896025,0.0609694993493733,1.2422311260047263,1.2422311260047263,1.2422311260047263,1.1023109495063887,1.3999118589051325,0.000374165975979,0.0004866774233014,True,True,elevated,,Hazard ratio,315.0,453.91,0.69,2475.0,4358.66,0.57,Exposed group,Unexposed group,0.69,0.57,Unexposed group
56,analysis,MDD diagnosis,analysis,MDD diagnosis,714.1,714.1,Rheumatoid arthritis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,385.0,-0.065911571351823,0.054095770046318,0.9362136487386693,0.9362136487386693,0.9362136487386693,0.8420302991549864,1.040931658830061,0.2230629818819828,0.2412192711049349,False,False,protective,,Hazard ratio,385.0,453.68,0.85,3927.0,4359.54,0.9,Exposed group,Unexposed group,0.85,0.9,Unexposed group
14,analysis,MDD diagnosis,analysis,MDD diagnosis,728.7,728.7,Fasciitis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,438.0,0.0423161376676621,0.0511876430269416,1.0432242290993998,1.0432242290993998,1.0432242290993998,0.9436389609004043,1.1533190523858656,0.4084147284220264,0.4243862541145078,False,False,elevated,,Hazard ratio,438.0,433.61,1.01,4078.0,4078.76,1.0,Exposed group,Unexposed group,1.01,1.0,Unexposed group
101,analysis,MDD diagnosis,analysis,MDD diagnosis,727.4,727.4,"Ganglion and cyst of synovium, tendon, and bursa",musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,339.0,0.0165273423767546,0.0581434119992264,1.0166646744345884,1.0166646744345884,1.0166646744345884,0.9071624434838791,1.1393847570162947,0.7762177789206322,0.7846549286915085,False,False,elevated,,Hazard ratio,339.0,434.1,0.78,3102.0,4082.79,0.76,Exposed group,Unexposed group,0.78,0.76,Unexposed group
985,analysis,MDD diagnosis,analysis,MDD diagnosis,736.2,736.2,Acquired deformities of finger,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,32.0,,,,,,,,,,False,False,elevated,,Hazard ratio,32.0,459.05,0.07,304.0,4443.94,0.07,Exposed group,Unexposed group,0.07,0.07,Unexposed group
686,analysis,MDD diagnosis,analysis,MDD diagnosis,736.1,736.1,Acquired deformities of forearm,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,1.0,,,,,,,,,,False,False,elevated,,Hazard ratio,1.0,459.14,0.0,0.0,4445.28,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1088,analysis,MDD diagnosis,analysis,MDD diagnosis,736.3,736.3,Acquired deformities of hip,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,459.17,0.0,0.0,4445.28,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
379,analysis,MDD diagnosis,analysis,MDD diagnosis,736.5,736.5,Acquired deformities of knee,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,459.17,0.0,0.0,4445.28,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1040,analysis,MDD diagnosis,analysis,MDD diagnosis,738.4,738.4,Acquired spondylolisthesis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,139.0,,,,,,,,,,False,False,elevated,,Hazard ratio,139.0,458.53,0.3,825.0,4440.93,0.19,Exposed group,Unexposed group,0.3,0.19,Unexposed group
891,analysis,MDD diagnosis,analysis,MDD diagnosis,715.2,715.2,Ankylosing spondylitis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,49.0,,,,,,,,,,False,False,elevated,,Hazard ratio,49.0,455.78,0.11,404.0,4382.53,0.09,Exposed group,Unexposed group,0.11,0.09,Unexposed group
865,analysis,MDD diagnosis,analysis,MDD diagnosis,741.1,741.1,Ankylosis of joint,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,3.0,,,,,,,,,,False,False,elevated,,Hazard ratio,3.0,463.89,0.01,30.0,4520.21,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
266,analysis,MDD diagnosis,analysis,MDD diagnosis,713.5,713.5,Arthropathy associated with neurological disorders,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,455.2,0.0,3.0,4371.29,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
619,analysis,MDD diagnosis,analysis,MDD diagnosis,742.8,742.8,Articular cartilage disorder,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,14.0,,,,,,,,,,False,False,elevated,,Hazard ratio,14.0,463.82,0.03,71.0,4519.92,0.02,Exposed group,Unexposed group,0.03,0.02,Unexposed group
1075,analysis,MDD diagnosis,analysis,MDD diagnosis,733.4,733.4,Aseptic necrosis of bone,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,211.0,,,,,,,,,,False,False,elevated,,Hazard ratio,211.0,454.63,0.46,1142.0,4387.44,0.26,Exposed group,Unexposed group,0.46,0.26,Unexposed group
373,analysis,MDD diagnosis,analysis,MDD diagnosis,711.3,711.3,Behcet's syndrome,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,455.2,0.0,16.0,4371.16,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1065,analysis,MDD diagnosis,analysis,MDD diagnosis,727.2,727.2,Bursitis disorders,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,42.0,,,,,,,,,,False,False,elevated,,Hazard ratio,42.0,435.63,0.1,356.0,4098.21,0.09,Exposed group,Unexposed group,0.1,0.09,Unexposed group
265,analysis,MDD diagnosis,analysis,MDD diagnosis,726.4,726.4,Calcaneal spur; Exostosis NOS,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,46.0,,,,,,,,,,False,False,elevated,,Hazard ratio,46.0,435.62,0.11,282.0,4098.84,0.07,Exposed group,Unexposed group,0.11,0.07,Unexposed group
927,analysis,MDD diagnosis,analysis,MDD diagnosis,733.9,733.9,Chondromalacia,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,1.0,,,,,,,,,,False,False,elevated,,Hazard ratio,1.0,455.52,0.0,9.0,4392.29,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
416,analysis,MDD diagnosis,analysis,MDD diagnosis,739,739.0,Contracture of joint,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,76.0,,,,,,,,,,False,False,elevated,,Hazard ratio,76.0,458.87,0.17,452.0,4443.18,0.1,Exposed group,Unexposed group,0.17,0.1,Unexposed group
437,analysis,MDD diagnosis,analysis,MDD diagnosis,727.7,727.7,Contracture of tendon (sheath),musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,13.0,,,,,,,,,,False,False,elevated,,Hazard ratio,13.0,435.82,0.03,83.0,4099.84,0.02,Exposed group,Unexposed group,0.03,0.02,Unexposed group
507,analysis,MDD diagnosis,analysis,MDD diagnosis,733.6,733.6,Costochondritis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,138.0,,,,,,,,,,False,False,elevated,,Hazard ratio,138.0,454.79,0.3,681.0,4388.71,0.16,Exposed group,Unexposed group,0.3,0.16,Unexposed group
382,analysis,MDD diagnosis,analysis,MDD diagnosis,733.2,733.2,Cyst of bone,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,11.0,,,,,,,,,,False,False,elevated,,Hazard ratio,11.0,455.47,0.02,111.0,4391.77,0.03,Exposed group,Unexposed group,0.02,0.03,Unexposed group
587,analysis,MDD diagnosis,analysis,MDD diagnosis,722.6,722.6,Degeneration of intervertebral disc,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,29.0,,,,,,,,,,False,False,elevated,,Hazard ratio,29.0,452.98,0.06,160.0,4364.86,0.04,Exposed group,Unexposed group,0.06,0.04,Unexposed group
514,analysis,MDD diagnosis,analysis,MDD diagnosis,741.3,741.3,Difficulty in walking,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,463.9,0.0,2.0,4520.3,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
394,analysis,MDD diagnosis,analysis,MDD diagnosis,724.2,724.2,Disorders of coccyx,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,453.17,0.0,1.0,4365.96,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
282,analysis,MDD diagnosis,analysis,MDD diagnosis,724.1,724.1,Disorders of sacrum,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,453.17,0.0,0.0,4365.97,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
909,analysis,MDD diagnosis,analysis,MDD diagnosis,722.1,722.1,Displacement of intervertebral disc,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,14.0,,,,,,,,,,False,False,elevated,,Hazard ratio,14.0,452.99,0.03,120.0,4363.78,0.03,Exposed group,Unexposed group,0.03,0.03,Unexposed group
582,analysis,MDD diagnosis,analysis,MDD diagnosis,735.1,735.1,Flat foot,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,171.0,,,,,,,,,,False,False,elevated,,Hazard ratio,171.0,458.4,0.37,1162.0,4439.65,0.26,Exposed group,Unexposed group,0.37,0.26,Unexposed group
736,analysis,MDD diagnosis,analysis,MDD diagnosis,736.4,736.4,Genu valgum or varum (acquired),musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,459.17,0.0,0.0,4445.28,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
653,analysis,MDD diagnosis,analysis,MDD diagnosis,741.5,741.5,Hemarthrosis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,23.0,,,,,,,,,,False,False,elevated,,Hazard ratio,23.0,463.79,0.05,198.0,4519.4,0.04,Exposed group,Unexposed group,0.05,0.04,Unexposed group
856,analysis,MDD diagnosis,analysis,MDD diagnosis,712,712.0,Infective connective tissue disorders,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,13.0,,,,,,,,,,False,False,elevated,,Hazard ratio,13.0,455.17,0.03,60.0,4371.05,0.01,Exposed group,Unexposed group,0.03,0.01,Unexposed group
667,analysis,MDD diagnosis,analysis,MDD diagnosis,722.7,722.7,Intervertebral disc disorder with myelopathy,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,56.0,,,,,,,,,,False,False,elevated,,Hazard ratio,56.0,452.86,0.12,252.0,4364.69,0.06,Exposed group,Unexposed group,0.12,0.06,Unexposed group
1080,analysis,MDD diagnosis,analysis,MDD diagnosis,741.4,741.4,Joint effusions,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,169.0,,,,,,,,,,False,False,elevated,,Hazard ratio,169.0,463.09,0.36,1279.0,4513.52,0.28,Exposed group,Unexposed group,0.36,0.28,Unexposed group
821,analysis,MDD diagnosis,analysis,MDD diagnosis,732.1,732.1,Juvenile osteochondrosis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,26.0,,,,,,,,,,False,False,elevated,,Hazard ratio,26.0,455.41,0.06,231.0,4391.03,0.05,Exposed group,Unexposed group,0.06,0.05,Unexposed group
557,analysis,MDD diagnosis,analysis,MDD diagnosis,714.2,714.2,Juvenile rheumatoid arthritis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,8.0,,,,,,,,,,False,False,elevated,,Hazard ratio,8.0,456.06,0.02,44.0,4384.85,0.01,Exposed group,Unexposed group,0.02,0.01,Unexposed group
906,analysis,MDD diagnosis,analysis,MDD diagnosis,716.3,716.3,Kaschin-Beck disease,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,455.2,0.0,7.0,4371.23,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
620,analysis,MDD diagnosis,analysis,MDD diagnosis,737.3,737.3,Kyphoscoliosis and scoliosis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,83.0,,,,,,,,,,False,False,elevated,,Hazard ratio,83.0,458.82,0.18,442.0,4443.48,0.1,Exposed group,Unexposed group,0.18,0.1,Unexposed group
1082,analysis,MDD diagnosis,analysis,MDD diagnosis,737.1,737.1,Kyphosis (acquired),musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,18.0,,,,,,,,,,False,False,elevated,,Hazard ratio,18.0,459.12,0.04,89.0,4444.98,0.02,Exposed group,Unexposed group,0.04,0.02,Unexposed group
814,analysis,MDD diagnosis,analysis,MDD diagnosis,728.2,728.2,Laxity of ligament or hypermobility syndrome,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,52.0,,,,,,,,,,False,False,elevated,,Hazard ratio,52.0,435.62,0.12,372.0,4098.38,0.09,Exposed group,Unexposed group,0.12,0.09,Unexposed group
399,analysis,MDD diagnosis,analysis,MDD diagnosis,742.1,742.1,Loose body in joint,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,13.0,,,,,,,,,,False,False,elevated,,Hazard ratio,13.0,463.83,0.03,160.0,4519.41,0.04,Exposed group,Unexposed group,0.03,0.04,Unexposed group
1042,analysis,MDD diagnosis,analysis,MDD diagnosis,737.2,737.2,Lordosis (acquired),musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,459.16,0.0,19.0,4445.15,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1067,analysis,MDD diagnosis,analysis,MDD diagnosis,728.1,728.1,Muscular calcification and ossification,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,9.0,,,,,,,,,,False,False,elevated,,Hazard ratio,9.0,435.8,0.02,43.0,4100.06,0.01,Exposed group,Unexposed group,0.02,0.01,Unexposed group
936,analysis,MDD diagnosis,analysis,MDD diagnosis,729.7,729.7,Nontraumatic compartment syndrome,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,435.87,0.0,0.0,4100.3,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
330,analysis,MDD diagnosis,analysis,MDD diagnosis,731.1,731.1,Osteitis deformans [Paget's disease of bone],musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,5.0,,,,,,,,,,False,False,elevated,,Hazard ratio,5.0,455.51,0.01,32.0,4392.16,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
958,analysis,MDD diagnosis,analysis,MDD diagnosis,740.3,740.3,"Osteoarthrosis involving more than one site, but not specified as generalized",musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,1.0,,,,,,,,,,False,False,elevated,,Hazard ratio,1.0,443.46,0.0,7.0,4184.98,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1096,analysis,MDD diagnosis,analysis,MDD diagnosis,740.2,740.2,"Osteoarthrosis, generalized",musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,214.0,,,,,,,,,,False,False,elevated,,Hazard ratio,214.0,442.2,0.48,1628.0,4174.66,0.39,Exposed group,Unexposed group,0.48,0.39,Unexposed group
884,analysis,MDD diagnosis,analysis,MDD diagnosis,732.7,732.7,Osteochondritis dissecans,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,14.0,,,,,,,,,,False,False,elevated,,Hazard ratio,14.0,455.44,0.03,133.0,4391.57,0.03,Exposed group,Unexposed group,0.03,0.03,Unexposed group
961,analysis,MDD diagnosis,analysis,MDD diagnosis,710.1,710.1,Osteomyelitis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,201.0,,,,,,,,,,False,False,elevated,,Hazard ratio,201.0,454.34,0.44,1013.0,4366.7,0.23,Exposed group,Unexposed group,0.44,0.23,Unexposed group
408,analysis,MDD diagnosis,analysis,MDD diagnosis,710.3,710.3,Osteopathy resulting from poliomyelitis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,1.0,,,,,,,,,,False,False,elevated,,Hazard ratio,1.0,455.2,0.0,4.0,4371.27,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
615,analysis,MDD diagnosis,analysis,MDD diagnosis,743.9,743.9,Osteopenia or other disorder of bone and cartilage,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,186.0,,,,,,,,,,False,False,elevated,,Hazard ratio,186.0,464.22,0.4,1298.0,4535.0,0.29,Exposed group,Unexposed group,0.4,0.29,Unexposed group
833,analysis,MDD diagnosis,analysis,MDD diagnosis,721.8,721.8,Other allied disorders of spine,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,57.0,,,,,,,,,,False,False,elevated,,Hazard ratio,57.0,452.91,0.13,246.0,4364.75,0.06,Exposed group,Unexposed group,0.13,0.06,Unexposed group
551,analysis,MDD diagnosis,analysis,MDD diagnosis,724.8,724.8,Other symptoms referable to back,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,215.0,,,,,,,,,,False,False,elevated,,Hazard ratio,215.0,452.27,0.48,1453.0,4359.93,0.33,Exposed group,Unexposed group,0.48,0.33,Unexposed group
274,analysis,MDD diagnosis,analysis,MDD diagnosis,724.9,724.9,Other unspecified back disorders,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,77.0,,,,,,,,,,False,False,elevated,,Hazard ratio,77.0,452.78,0.17,332.0,4364.48,0.08,Exposed group,Unexposed group,0.17,0.08,Unexposed group
1028,analysis,MDD diagnosis,analysis,MDD diagnosis,716.8,716.8,Palindromic rheumatism,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,4.0,,,,,,,,,,False,False,elevated,,Hazard ratio,4.0,455.19,0.01,101.0,4370.61,0.02,Exposed group,Unexposed group,0.01,0.02,Unexposed group
255,analysis,MDD diagnosis,analysis,MDD diagnosis,729.3,729.3,Panniculitis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,13.0,,,,,,,,,,False,False,elevated,,Hazard ratio,13.0,435.8,0.03,107.0,4099.72,0.03,Exposed group,Unexposed group,0.03,0.03,Unexposed group
664,analysis,MDD diagnosis,analysis,MDD diagnosis,742.2,742.2,"Pathological, developmental or recurrent dislocation",musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,19.0,,,,,,,,,,False,False,elevated,,Hazard ratio,19.0,463.76,0.04,71.0,4519.92,0.02,Exposed group,Unexposed group,0.04,0.02,Unexposed group
367,analysis,MDD diagnosis,analysis,MDD diagnosis,710.2,710.2,Periostitis,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,455.2,0.0,0.0,4371.29,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1041,analysis,MDD diagnosis,analysis,MDD diagnosis,727.8,727.8,Plica syndrome,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,435.87,0.0,0.0,4100.3,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1025,analysis,MDD diagnosis,analysis,MDD diagnosis,717,717.0,Polymyalgia Rheumatica,musculoskeletal,Musculoskeletal diseases,musculoskeletal,Musculoskeletal diseases,#7FCDBB,Both,212.0,,,,,,,,,,False,False,elevated,,Hazard ratio,212.0,466.64,0.45,1904.0,4571.73,0.42,Exposed group,Unexposed group,0.45,0.42,Unexposed group
